shoeNumber	shoeName	shoeUrl	shoePrice
688	Zoot Ultra Kalani 3.0	https://runrepeat.com/zoot-ultra-kalani	40
689	Puma Ignite Limitless Weave	https://runrepeat.com/puma-ignite-limitless-weave	50
690	New Balance FuelCore Sonic v2	https://runrepeat.com/new-balance-fuelcore-sonic-v2	110
691	Reebok Endless Road	https://runrepeat.com/reebok-endless-road	27
692	Brooks Dyad 10	https://runrepeat.com/brooks-dyad-10	130
693	Puma Speed 600 S Ignite	https://runrepeat.com/puma-speed-600-s-ignite	45
694	Under Armour Charged Rebel	https://runrepeat.com/under-armour-charged-rebel	56
695	Jordan Grind 2	https://runrepeat.com/jordan-grind-2	70
696	Saucony Nomad TR	https://runrepeat.com/saucony-nomad-tr	80
697	Asics Gel Nimbus 20 Lite-Show	https://runrepeat.com/asics-gel-nimbus-20-lite-show	120
698	Adidas Vengeful	https://runrepeat.com/adidas-vengeful	57
699	Adidas AlphaBounce AMS	https://runrepeat.com/adidas-alphabounce-ams	70
700	New Balance Fresh Foam Zante Solas	https://runrepeat.com/new-balance-fresh-foam-zante-solas	100
701	On Cloud Waterproof	https://runrepeat.com/on-cloud-waterproof	150
702	Asics Gel Kenun Lyte	https://runrepeat.com/asics-gel-kenun-lyte	30
703	Salomon Sonic Pro 2	https://runrepeat.com/salomon-sonic-pro-2	80
704	Under Armour SpeedForm Apollo 2	https://runrepeat.com/under-armour-speedform-apollo	100
705	Hoka One One Evo Jawz	https://runrepeat.com/hoka-one-one-evo-jawz	130
706	Reebok Instalite Run	https://runrepeat.com/reebok-instalite-run	22
707	Altra Instinct 4.0	https://runrepeat.com/altra-instinct-4-0	110
708	Zoot Solana ACR	https://runrepeat.com/zoot-solana-acr	30
709	La Sportiva Tempesta GTX	https://runrepeat.com/la-sportiva-tempesta-gtx	165
710	New Balance 840 v4	https://runrepeat.com/new-balance-840-v4	120
711	Adidas AlphaBounce Engineered Mesh	https://runrepeat.com/adidas-alphabounce-engineered-mesh	45
712	The North Face One Trail	https://runrepeat.com/the-north-face-one-trail	70
713	Xero Shoes TerraFlex	https://runrepeat.com/xero-shoes-terraflex	100
714	Asics Gel Kenun MX	https://runrepeat.com/asics-gel-kenun-mx	40
715	Inov-8 X-Talon 260 Ultra	https://runrepeat.com/inov-8-x-talon-260-ultra	139
716	Asics LyteRacer TS 7	https://runrepeat.com/asics-lyteracer-ts-7	80
717	Puma Speed 600 Ignite	https://runrepeat.com/puma-speed-600-ignite	35
718	Saucony Excursion TR 10	https://runrepeat.com/saucony-excursion-tr-10	45
719	Asics Gel Nimbus 20 SP	https://runrepeat.com/asics-gel-nimbus-20-sp	90
720	Nike Zoom Strike 2	https://runrepeat.com/nike-zoom-strike-2	56
721	Reebok Floatride Run Fast Pro	https://runrepeat.com/reebok-floatride-run-fast-pro	250
722	Inov-8 Trail Talon 290	https://runrepeat.com/inov-8-trail-talon-290	88
723	La Sportiva Unika	https://runrepeat.com/la-sportiva-unika	190
724	Nike Tri Fusion	https://runrepeat.com/nike-tri-fusion	85
725	Reebok Runner	https://runrepeat.com/reebok-runner	30
726	Under Armour Thrill 2	https://runrepeat.com/under-armour-thrill-2	58
727	Puma Ignite Limitless SR evoKNIT	https://runrepeat.com/puma-ignite-limitless-sr-evoknit	42
728	New Balance Fresh Foam Cruz v2 Nubuck	https://runrepeat.com/new-balance-fresh-foam-cruz-v2-nubuck	53
729	Newton Motion 7	https://runrepeat.com/newton-motion-7	160
730	Asics Gel Kenun Lyte MX	https://runrepeat.com/asics-gel-kenun-lyte-mx	35
731	Asics Gel Pursue 3	https://runrepeat.com/asics-gel-pursue-3	55
732	New Balance Fresh Foam Arishi Sport	https://runrepeat.com/new-balance-fresh-foam-arishi-sport	25
733	The North Face Endurus TR	https://runrepeat.com/the-north-face-endurus-tr	130
734	Asics Gel Quantum 360 Shift	https://runrepeat.com/asics-gel-quantum-360-shift	110
735	Nike Zoom Rotational 6	https://runrepeat.com/nike-zoom-rotational	100
736	Altra Instinct 4.5	https://runrepeat.com/altra-instinct-45	82
737	La Sportiva Lycan	https://runrepeat.com/la-sportiva-lycan	115
738	Asics Endurant	https://runrepeat.com/asics-endurant	33
739	New Balance 1340 v3	https://runrepeat.com/new-balance-1340-v3	90
740	Reebok Print Run ULTK	https://runrepeat.com/reebok-print-run-ultk	56
741	Brooks PureCadence 5	https://runrepeat.com/brooks-purecadence	120
742	Newton Kismet II	https://runrepeat.com/newton-kismet-ii	135
743	On Cloudrush	https://runrepeat.com/on-cloudrush	125
744	Nike Free RN 2018 Sun	https://runrepeat.com/nike-free-rn-2018-sun	33
745	Brooks PureGrit 7	https://runrepeat.com/brooks-puregrit-7	120
746	Topo Athletic Runventure 2	https://runrepeat.com/topo-athletic-runventure-2	110
747	Altra Lone Peak 3.0 NeoShell Low	https://runrepeat.com/altra-lone-peak-30-neoshell-low	110
748	Saucony Echelon 6	https://runrepeat.com/saucony-echelon-6	35
749	Brooks Levitate 2 LE	https://runrepeat.com/brooks-levitate-2-le	150
750	Altra Olympus 2.0	https://runrepeat.com/altra-olympus	150
751	Asics Gel Hyper Tri 3	https://runrepeat.com/asics-gel-hyper-tri-3	70
752	Reebok Speedlux 2.0	https://runrepeat.com/reebok-speedlux-20	27
753	Nike Air Zoom Elite 7	https://runrepeat.com/nike-air-zoom-elite-7	110
754	Newton Kismet 4	https://runrepeat.com/newton-kismet-4	105
755	Mizuno Wave Creation 20	https://runrepeat.com/mizuno-wave-creation-20	170
756	Salomon XA Pro 3D M+	https://runrepeat.com/salomon-xa-pro-3d-m	120
757	Reebok Runner 2.0 MT	https://runrepeat.com/reebok-runner-20-mt	36
758	La Sportiva Uragano GTX	https://runrepeat.com/la-sportiva-uragano-gtx	180
759	New Balance Vazee Prism	https://runrepeat.com/new-balance-vazee-prism	59
760	Newton Gravity 8	https://runrepeat.com/newton-gravity-8	175
761	Puma Ignite Limitless SR	https://runrepeat.com/puma-ignite-limitless-sr	32
762	Mizuno Wave Daichi 2	https://runrepeat.com/mizuno-wave-daichi-2	99
763	Asics Gel Flux 3	https://runrepeat.com/asics-gel-flux	75
764	Asics Gel FujiEndurance	https://runrepeat.com/asics-gel-fujiendurance	72
765	Salomon Speedspike CS	https://runrepeat.com/salomon-speedspike-cs	81
766	Reebok Instalite Lux	https://runrepeat.com/reebok-instalite-lux	23
767	Reebok Run Supreme 3.0 MT	https://runrepeat.com/reebok-run-supreme-30-mt	24
768	Adidas Energy Bounce 2.0	https://runrepeat.com/adidas-energy-bounce-2-0	50
769	New Balance Vazee Summit	https://runrepeat.com/new-balance-vazee-summit	48
770	Hoka One One Mach 2	https://runrepeat.com/hoka-one-one-mach-2	140
771	Inov-8 Race Ultra 290	https://runrepeat.com/inov-8-race-ultra-290	130
772	Under Armour SpeedForm Gemini 3 Graphic	https://runrepeat.com/under-armour-speedform-gemini-3-graphic	43
773	Inov-8 Mudclaw G 260	https://runrepeat.com/inov-8-mudclaw-g-260	150
774	Merrell Trail Glove 4 E-Mesh	https://runrepeat.com/merrell-trail-glove-4-e-mesh	70
775	Under Armour Charged Bandit	https://runrepeat.com/under-armour-charged-bandit	100
776	On Cloudventure Peak	https://runrepeat.com/on-cloudventure-peak	150
777	Altra Impulse Flash	https://runrepeat.com/altra-impulse-flash	60
778	Under Armour Charged Reactor Run	https://runrepeat.com/under-armour-charged-reactor-run	46
779	Under Armour Charged Reactor Run	https://runrepeat.com/under-armour-charged-reactor-run	46
780	Adidas Response Boost Trail	https://runrepeat.com/adidas-response-boost-trail	70
781	Merrell Agility Charge Flex	https://runrepeat.com/merrell-agility-charge-flex	49
782	Adidas Climachill Sonic Boost	https://runrepeat.com/adidas-climachill-sonic-boost	40
783	The North Face Ultra Cardiac	https://runrepeat.com/the-north-face-ultra-cardiac	95
784	Saucony Echelon 7	https://runrepeat.com/saucony-echelon-7	130
785	361 Degrees Chaser 2	https://runrepeat.com/361-degrees-chaser-2	75
786	Under Armour Horizon STR	https://runrepeat.com/under-armour-horizon-str	69
787	Asics GT 2000 5 Trail	https://runrepeat.com/asics-gt-2000-5-trail	55
788	Hoka One One Hupana Knit Jacquard	https://runrepeat.com/hoka-one-one-hupana-knit-jacquard	90
789	Altra Lone Peak 4.0 Mid RSM	https://runrepeat.com/altra-lone-peak-40-mid-rsm	160
790	Inov-8 Parkclaw 275 GTX	https://runrepeat.com/inov-8-parkclaw-275-gtx	90
791	Merrell Agility Fusion Flex	https://runrepeat.com/merrell-agility-fusion-flex	45
792	Saucony Kinvara 6	https://runrepeat.com/saucony-kinvara-6	83
793	The North Face Ultra Endurance	https://runrepeat.com/the-north-face-ultra-endurance	100
794	Altra Lone Peak 4.0 RSM	https://runrepeat.com/altra-lone-peak-40-rsm	150
795	Under Armour Charged CoolSwitch	https://runrepeat.com/under-armour-charged-coolswitch	37
796	La Sportiva VK	https://runrepeat.com/la-sportiva-vk	135
797	Reebok Jet Dashride 6.0	https://runrepeat.com/reebok-jet-dashride-60	29
798	New Balance Fresh Foam Hierro	https://runrepeat.com/new-balance-fresh-foam-hierro	115
799	Hoka One One Bondi Leather	https://runrepeat.com/hoka-one-one-bondi-leather	160
800	Topo Athletic Magnifly 2	https://runrepeat.com/topo-athletic-magnifly-2	110
801	La Sportiva Kaptiva	https://runrepeat.com/la-sportiva-kaptiva	139
802	Asics Gel Excite 3	https://runrepeat.com/asics-gel-excite-3	50
803	Under Armour Micro G Speed Swift	https://runrepeat.com/armour-micro-g-speed-swift	48
804	Reebok Astroride Future	https://runrepeat.com/reebok-astroride-future	25
805	Asics GT 2000 5 Lite-Show	https://runrepeat.com/asics-gt-2000-5-lite-show	79
806	Asics Gel Kenun MX SP	https://runrepeat.com/asics-gel-kenun-mx-sp	45
807	Saucony Cortana 4	https://runrepeat.com/saucony-cortana	81
808	Saucony Redeemer ISO 2	https://runrepeat.com/saucony-redeemer-iso-2	120
809	La Sportiva Crossover 2.0 GTX	https://runrepeat.com/la-sportiva-crossover-gtx	86
810	Adidas Powerblaze	https://runrepeat.com/adidas-powerblaze	60
811	Under Armour Micro G Fuel	https://runrepeat.com/under-armour-micro-g-fuel	43
812	Reebok Astroride Strike	https://runrepeat.com/reebok-astroride-strike	36
813	Inov-8 Arctic Talon 275	https://runrepeat.com/inov-8-arctic-talon-275	130
814	Under Armour Charged Bandit 4 Team	https://runrepeat.com/under-armour-charged-bandit-4-team	79
815	New Balance 790 v6	https://runrepeat.com/new-balance-790-v6	49
816	The North Face Ultra Cardiac II	https://runrepeat.com/the-north-face-ultra-cardiac-ii	110
817	Under Armour SpeedForm Slingride TRI	https://runrepeat.com/under-armour-speedform-slingride-tri	73
818	Inov-8 Trail Talon 275	https://runrepeat.com/inov-8-trail-talon-275	44
819	Reebok Ridgerider Trail 2.0	https://runrepeat.com/reebok-ridgerider-trail-20	40
820	Vibram FiveFingers Trek Ascent Insulated	https://runrepeat.com/vibram-fivefingers-trek-ascent-insulated	130
821	Skechers GOrun Forza 2	https://runrepeat.com/skechers-gorun-forza-2	92
822	Vibram FiveFingers Treksport	https://runrepeat.com/vibram-fivefingers-treksport	86
823	Merrell All Out Crush Tough Mudder	https://runrepeat.com/merrell-all-out-crush-tough-mudder	100
824	Reebok All Terrain Freedom	https://runrepeat.com/reebok-all-terrain-freedom	63
825	Topo Athletic Ultrafly 2	https://runrepeat.com/topo-athletic-ultrafly-2	120
826	Asics FuzeX Rush CM	https://runrepeat.com/asics-fuzex-rush-cm	30
827	New Balance 910 v4	https://runrepeat.com/new-balance-910-v4	66
828	Asics Gel Surveyor 3	https://runrepeat.com/asics-gel-surveyor	50
829	Hoka One One Akasa	https://runrepeat.com/hoka-one-one-akasa	140
830	Adidas Element Athletic	https://runrepeat.com/adidas-element-athletic	30
831	Topo Athletic Hydroventure 2	https://runrepeat.com/topo-athletic-hydroventure-2	140
832	Newton Motion 8	https://runrepeat.com/newton-motion-8	175
833	Puma Ignite Disc	https://runrepeat.com/puma-ignite-disc	60
834	Asics Gel Kayano 25 OBI	https://runrepeat.com/asics-gel-kayano-25-obi	120
835	Asics DynaFlyte 3 Sound	https://runrepeat.com/asics-dynaflyte-3-sound	91
836	Newton Fate 4	https://runrepeat.com/newton-fate-4	100
837	Saucony Breakthru 2	https://runrepeat.com/saucony-breakthru	80
838	Asics Gel Quantum 360 Shift MX	https://runrepeat.com/asics-gel-quantum-360-shift-mx	120
839	Puma Ignite PWRWARM	https://runrepeat.com/puma-ignite-pwrwarm	61
840	Saucony Peregrine 7 ICE+	https://runrepeat.com/saucony-peregrine-7-ice	104
841	Asics Gel Nimbus 19 Lite-Show	https://runrepeat.com/asics-gel-nimbus-19-lite-show	87
842	On Cloudventure Midtop	https://runrepeat.com/on-cloudventure-midtop	160
843	Under Armour Highlight Delta 2	https://runrepeat.com/under-armour-highlight-delta-2	68
844	New Balance Fresh Foam Lazr Denim	https://runrepeat.com/new-balance-fresh-foam-lazr-denim	27
845	Merrell Trail Crusher	https://runrepeat.com/merrell-trail-crusher	60
846	Under Armour Freedom Assert 6	https://runrepeat.com/under-armour-freedom-assert-6	62
847	Reebok Zig Pulse SE	https://runrepeat.com/reebok-zig-pulse-se	63
848	Under Armour Horizon KTV	https://runrepeat.com/under-armour-horizon-ktv	84
849	Reebok OSR Sweet Road SE	https://runrepeat.com/reebok-osr-sweet-road-se	44
850	Saucony Linchpin	https://runrepeat.com/saucony-linchpin	30
851	Nike Free RN Motion Flyknit	https://runrepeat.com/nike-free-rn-motion-flyknit	65
852	New Balance Fresh Foam Cruz Retro Hoodie	https://runrepeat.com/new-balance-fresh-foam-cruz-retro-hoodie	35
853	Skechers GOmeb Speed 3	https://runrepeat.com/skechers-gomeb-speed	120
854	Altra Lone Peak 4.0 Mid Mesh	https://runrepeat.com/altra-lone-peak-40-mid-mesh	130
855	Nike LunarSpider R6	https://runrepeat.com/nike-lunarspider-r	88
856	Hoka One One Cavu 2	https://runrepeat.com/hoka-one-one-cavu-2	110
857	Salomon Sense Pulse	https://runrepeat.com/salomon-sense-pulse	87
858	Zoot Diego	https://runrepeat.com/zoot-diego	40
859	Saucony Caliber TR	https://runrepeat.com/saucony-caliber-tr	67
860	Inov-8 Roclite 325	https://runrepeat.com/inov-8-roclite-325	75
861	Nike Free RN 2017 Shield	https://runrepeat.com/nike-free-rn-2017-shield	60
862	Puma Cell Regulate Nature Tech	https://runrepeat.com/puma-cell-regulate-nature-tech	52
863	Reebok Plus Runner ULTK	https://runrepeat.com/reebok-plus-runner-ultk	42
864	New Balance 880 v9	https://runrepeat.com/new-balance-880-v9	125
865	Saucony Peregrine 8 Ice+	https://runrepeat.com/saucony-peregrine-8-ice	150
866	Asics FuzeX Knit	https://runrepeat.com/asics-fuzex-knit	50
867	Inov-8 Roclite 305 GTX	https://runrepeat.com/inov-8-roclite-305-gtx	140
868	Adidas Pure Boost ZG Prime	https://runrepeat.com/adidas-pure-boost-zg-prime	130
869	Under Armour Speed Swift 2	https://runrepeat.com/under-armour-speed-swift-2	50
870	New Balance Vazee 2090	https://runrepeat.com/new-balance-vazee-2090	72
871	Reebok Floatride Run Smooth	https://runrepeat.com/reebok-floatride-run-smooth	80
872	The North Face Flight RKT	https://runrepeat.com/the-north-face-flight-rkt	107
873	New Balance Vazee Breathe	https://runrepeat.com/new-balance-vazee-breathe	72
874	Adidas AlphaBounce EM CTD	https://runrepeat.com/adidas-alphabounce-em-ctd	100
875	Saucony Mystic	https://runrepeat.com/saucony-mystic	64
876	361 Degrees Strata 3	https://runrepeat.com/361-degrees-strata-3	155
877	Skechers GOrun 3	https://runrepeat.com/skechers-gorun-3	100
878	Adidas Pure Boost R	https://runrepeat.com/adidas-pure-boost-r	110
879	La Sportiva Akyra GTX	https://runrepeat.com/la-sportiva-akyra-gtx	160
880	Adidas Ultra Boost Mid	https://runrepeat.com/adidas-ultra-boost-mid	130
881	Altra Kayenta	https://runrepeat.com/altra-kayenta	110
882	Altra Timp IQ	https://runrepeat.com/altra-timp-iq	199
883	Reebok Runner 3	https://runrepeat.com/reebok-runner-3	31
884	Merrell Trail Glove 4 Knit Wool	https://runrepeat.com/merrell-trail-glove-4-knit-wool	112
885	Under Armour Threadborne Reveal	https://runrepeat.com/under-armour-threadborne-reveal	42
886	New Balance Cypher Run Knit	https://runrepeat.com/new-balance-cypher-run-knit	42
887	New Balance 880 v8 GTX	https://runrepeat.com/new-balance-880-v8-gtx	120
888	New Balance Fresh Foam Cruz SockFit	https://runrepeat.com/new-balance-fresh-foam-cruz-sockfit	100
889	On Cloudflyer Waterproof	https://runrepeat.com/on-cloudflyer-waterproof	180
890	Adidas Pure Boost LTD	https://runrepeat.com/adidas-pure-boost-ltd	96
891	Adidas Solar RNR	https://runrepeat.com/adidas-solar-rnr	70
892	Reebok Z Fury Tempo	https://runrepeat.com/reebok-z-fury-tempo	42
893	New Balance Fresh Foam Zante v3 Breathe	https://runrepeat.com/new-balance-fresh-foam-zante-v3-breathe	60
894	Merrell Nova	https://runrepeat.com/merrell-nova	108
895	Jordan Zoom Tenacity 88	https://runrepeat.com/jordan-zoom-tenacity-88	70
896	Puma Flare Mesh	https://runrepeat.com/puma-flare-mesh	55
897	Adidas Asweego	https://runrepeat.com/adidas-asweego	76
898	New Balance 775 v2	https://runrepeat.com/new-balance-775-v2	57
